country_code,data_level,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
NRU,national,0.48796434456863347,0.46471571675345513,0.450808933706737,0.6016265610793512,0.5030328755533506,0.45321683077658304,0.6350285676788189,0.5120629688564748,0.5712562881121671,0.4089538047815813,0.6015582667960726,0.6045138265787653,0.46592393391132525,0.7312488257690966,0.6199467543305528,0.6196040363243083,0.64942074876706,0.6971602718517969,0.6446741256171507,0.4715043650441437,0.38608110536264206,0.6165508638940338,0.3423875732408481,0.44200900393390086,0.0
PHL,national,0.36074046080816957,0.46471571675345513,0.450808933706737,0.4767820200333688,0.5030328755533506,0.45321683077658304,0.5503644643121303,0.5120629688564748,0.5712562881121671,0.33592372031930706,0.6015582667960726,0.6045138265787653,0.5641267456569019,0.7312488257690966,0.6199467543305528,0.5378258056258418,0.64942074876706,0.6971602718517969,0.503872192330058,0.4715043650441437,0.38608110536264206,0.6631712094516438,0.3423875732408481,1.0,0.0
PNG,national,0.48796434456863347,0.46471571675345513,0.450808933706737,0.6016265610793512,0.5030328755533506,0.45321683077658304,0.6350285676788189,0.5120629688564748,0.5712562881121671,0.017474477199779237,0.6015582667960726,0.6045138265787653,0.5852156223605149,0.7312488257690966,0.6199467543305528,0.6196040363243083,0.64942074876706,0.6971602718517969,0.6446741256171507,0.4715043650441437,0.38608110536264206,0.6165508638940338,0.3423875732408481,0.44200900393390086,0.0
SLB,national,0.48796434456863347,0.46471571675345513,0.450808933706737,0.6016265610793512,0.5030328755533506,0.2558530014098698,0.6350285676788189,0.5120629688564748,0.5712562881121671,0.4089538047815813,0.6015582667960726,0.6045138265787653,0.7856894381287103,0.7312488257690966,0.6199467543305528,0.6196040363243083,0.64942074876706,0.6971602718517969,0.6446741256171507,0.4715043650441437,0.38608110536264206,0.6165508638940338,0.3423875732408481,0.44200900393390086,0.0
THA,national,0.7519033314029437,0.46471571675345513,1.0,0.6016265610793512,1.0000000000000002,0.45321683077658304,1.0,0.8980648677591663,0.7894105601737277,0.7286769943526048,0.855954530881164,0.9228556795559395,0.9819748378605824,1.0,1.0,0.956031976935221,0.9528131666330921,0.9563053805516541,0.9465769560166013,0.7014464522685895,0.526886241721698,0.6631712094516438,0.0,0.0,0.0
TLS,national,0.48796434456863347,0.3941471502603656,0.450808933706737,0.6016265610793512,0.5030328755533506,0.45321683077658304,0.6350285676788189,0.40704096820175306,0.5712562881121671,0.4089538047815813,0.6015582667960726,0.6045138265787653,0.5852156223605149,0.7312488257690966,0.8139222719501378,0.6196040363243083,0.64942074876706,0.6971602718517969,0.6446741256171507,0.4715043650441437,0.38608110536264206,0.6165508638940338,0.3423875732408481,0.44200900393390086,0.0
TON,national,0.20412452807024284,0.46471571675345513,0.450808933706737,0.6016265610793512,0.5030328755533506,0.45321683077658304,0.6350285676788189,0.5120629688564748,0.5712562881121671,0.3716476368177972,0.6015582667960726,0.6045138265787653,0.5852156223605149,0.7312488257690966,0.6199467543305528,0.45543292507481503,0.64942074876706,0.6971602718517969,0.6446741256171507,0.4715043650441437,0.38608110536264206,0.6631712094516438,0.3423875732408481,0.44200900393390086,0.0
TUV,national,0.48796434456863347,0.46471571675345513,0.450808933706737,0.6016265610793512,0.5030328755533506,0.45321683077658304,0.6350285676788189,0.5120629688564748,0.5712562881121671,0.4089538047815813,0.5867435005655997,0.6045138265787653,0.5852156223605149,0.7312488257690966,0.6199467543305528,0.6196040363243083,0.64942074876706,0.6971602718517969,0.6446741256171507,0.4715043650441437,0.38608110536264206,0.6165508638940338,0.3423875732408481,0.44200900393390086,0.0
TWN,national,1.0,0.46471571675345513,0.450808933706737,0.6016265610793512,0.5030328755533506,1.0,0.6350285676788189,0.9999999999999998,0.5712562881121671,0.4089538047815813,0.8960339039441736,0.6045138265787653,0.5852156223605149,0.9032627194701122,0.6199467543305528,0.6196040363243083,0.8934061057698077,0.8887254263213387,0.8739496125620265,0.5417837189843784,0.29297727947306385,0.6631712094516438,0.3423875732408481,0.44200900393390086,0.0
VNM,national,0.48796434456863347,0.46471571675345513,0.1597169238147068,0.6016265610793512,0.0,0.45321683077658304,0.0,0.5120629688564748,0.0,0.4089538047815813,0.20277997343945686,0.6045138265787653,0.4378002561312744,0.7312488257690966,0.45239306250480027,0.6196040363243083,0.3987651174430997,0.6971602718517969,0.46178947107578416,0.4715043650441437,0.7399221625709558,0.6165508638940338,0.11899519446338935,0.44200900393390086,0.0
VUT,national,0.48796434456863347,0.46471571675345513,0.450808933706737,0.6016265610793512,0.5030328755533506,0.45321683077658304,0.6350285676788189,0.5120629688564748,0.5712562881121671,0.4089538047815813,0.6779306993333689,0.6045138265787653,0.5852156223605149,0.7312488257690966,0.6199467543305528,0.6196040363243083,0.64942074876706,0.6971602718517969,0.6446741256171507,0.0,0.38608110536264206,0.6165508638940338,0.3423875732408481,0.44200900393390086,0.0
WSM,national,0.48796434456863347,0.46471571675345513,0.6810267594904966,0.6016265610793512,0.5030328755533506,0.45321683077658304,0.6350285676788189,0.5120629688564748,0.6436585277287244,0.4089538047815813,0.6015582667960726,0.6045138265787653,0.5852156223605149,0.7720594307975661,0.6199467543305528,0.6196040363243083,0.64942074876706,0.6971602718517969,0.6446741256171507,0.4715043650441437,0.38608110536264206,0.6165508638940338,0.3423875732408481,0.44200900393390086,0.0
