country_code,data_level,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
MYS,national,0.13450419065313643,0.12896502652611622,0.12909828229775233,0.1294744597636971,0.13120996898625653,0.13215955789777695,0.1335004843339116,0.13588335580282349,0.13783382715626097,0.13111887263097075,0.13691665159588037,0.1392927928766109,0.1419526591227505,0.14406720062332942,0.14843037937109976,0.1515027638684813,0.1537220199264197,0.15871461944980403,0.16295092447957643,0.16625463090408923,0.15132260122956337,0.14541341324895257,0.15246832343932787,0.15568428088740438,0.1556338573092849,0.15603836113917877
NRU,national,0.12225107761012613,0.10946561564324772,0.10076901976930823,0.09535822066313925,0.08966926427528327,0.09115204946797986,0.08109389558216573,0.07544195495445942,0.07921318776043168,0.07486268340713442,0.0791169040786272,0.0947913924870331,0.10455180770574266,0.1116044832873748,0.11837714256945218,0.11843969768481707,0.11293550305996972,0.10461110079679446,0.10692625504472433,0.11039840249650407,0.11488829021070009,0.11367881741669628,0.11109751215714876,0.11137584382917218,0.10662089007389709,0.104867522841551
PHL,national,0.03252813598290078,0.03160726115410432,0.03071119737904017,0.030136618069564372,0.030066830862743622,0.029601641934714037,0.02931401702040276,0.029500631080284112,0.029161757441397276,0.027635541233186522,0.028464805915293146,0.028021376926691887,0.02866242512366724,0.029300676152094255,0.029969038105130453,0.030926915353619626,0.032567474687145825,0.03482042266947049,0.03771322855835416,0.03798509197970139,0.03291673685718972,0.0346867847120748,0.03663049124638514,0.03903630464695704,0.04025520639943973,0.04203592960156906
PNG,national,0.036820229600210454,0.03403885345761316,0.03107206143134094,0.028902249164413044,0.026930582767148444,0.026403114986184337,0.025519613638207046,0.02551387136185449,0.022865126569607007,0.02281689875055296,0.02407383388868285,0.022168790570515715,0.02143117830894617,0.020347094862165623,0.02301160620119604,0.02331782430357645,0.02335028591560961,0.023170699580181954,0.02218776529095566,0.02042079593397909,0.020010150504528458,0.019383568483888523,0.019697182220221113,0.020375296132307947,0.020597949501030745,0.021544343765172076
SLB,national,0.031530380398592905,0.026660212752990395,0.023722749512269395,0.02359017461531271,0.02377891112447665,0.02403277141941011,0.023215664783698707,0.022247229655939157,0.022430575285299133,0.021433293171012915,0.02253447728784942,0.02272645331544584,0.020815399129544616,0.01988541004178988,0.017486207629375656,0.01546081879652314,0.01495664938821251,0.014211783538923217,0.014245465956274836,0.011151520589136949,0.011384276585182436,0.012378654169618773,0.011547520574446826,0.011599925333607642,0.011414508950849025,0.011645701196587858
THA,national,0.07017901197991155,0.07012948707874644,0.07163527386957327,0.07375681556086869,0.07524609737737262,0.0756759970026682,0.07676905355113758,0.07831433795514539,0.07750838994186486,0.07479329365010885,0.07916722161015285,0.07736600670124275,0.08130445191879354,0.08135518300466156,0.07985498978099775,0.0806506979850057,0.08194146077304408,0.0845674277240708,0.08821814751390875,0.08802922917557213,0.08108398422152086,0.07827938141735555,0.07781885082209049,0.07946851501933548,0.07872133406939696,0.07863484400003067
TLS,national,0.01774697432149889,0.01838334929257217,0.013699850591244131,0.011080170141359274,0.009568176841782875,0.008406719941741699,0.005736295366741289,0.005632597912172183,0.005908080463734127,0.006028666880874781,0.006234490811844861,0.006091518307482748,0.005473066475168625,0.0043393912129944395,0.00355211611618806,0.002472745230444027,0.0016328127343018181,0.0,0.0,0.001723990925910017,0.011676306767846659,0.01366275475583982,0.006145290593021525,0.0016009754797353393,0.0011887114763620144,0.0020441172665716656
TON,national,0.07825475376067231,0.07823815406843926,0.0770351716632889,0.07295583282365772,0.06865874512591799,0.06492710619375036,0.060615339308131476,0.05897271568820077,0.05708027936730285,0.05397610423898892,0.054894209641180164,0.055839903397037025,0.05459041762054916,0.05396353809906443,0.053687967682132506,0.055296816677476476,0.05773660527796097,0.058245744531588525,0.058117072774633204,0.056209192172173045,0.05790357088488876,0.054952383330381126,0.053019778319122246,0.05446737453264916,0.054008644279211024,0.05472489458996009
TUV,national,0.06015772288925892,0.058175594912009305,0.06188864409256758,0.05598458868841789,0.05139502320634449,0.04592493474511873,0.04468145471147566,0.04596103153840491,0.04752898904876122,0.04153306264289715,0.03801847269626735,0.03939290856012141,0.035784989261851544,0.03614145954523887,0.03463045405625555,0.03894242444957569,0.04112843528366013,0.042183264104289575,0.04374828045540729,0.051466850018417984,0.05048117203461866,0.05113024572557325,0.050927723257127105,0.05464994672414582,0.05666145110339242,0.058678949124054774
TWN,national,0.6809584157037727,0.6555164988133164,0.6720939036548009,0.6805891263202557,0.70758358044557,0.7310681507334437,0.7573723656099304,0.7931262747482276,0.7911917873438371,0.7732749496736196,0.845266256496696,0.8607435017598105,0.863601012839392,0.8745078704258781,0.9058115844030703,0.9081443868290617,0.9179416994628393,0.9415949838611,0.9589747261325791,0.9917369780396176,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999
VNM,national,0.01981683162762262,0.0201256724489249,0.020267566343194147,0.020406670211954997,0.020700011593948964,0.02115575495897731,0.02132915496699231,0.021457272930447406,0.021380433704811137,0.021370137078322516,0.021942321416331078,0.022742902613835433,0.02298345842225514,0.023220233341182128,0.02387647572909751,0.024981355459533908,0.026163573316184335,0.02815101195880914,0.031404543938207435,0.03212393262177861,0.03469130696164399,0.03480072397838207,0.037239860963672995,0.039503299557484495,0.04159798082420711,0.04380162759121066
VUT,national,0.05545922007956383,0.05029983093043505,0.044122943269028374,0.042978433677684044,0.04163785742274586,0.04122637806269652,0.04234958293181507,0.040643438937636896,0.04077147039843765,0.039638434477785256,0.03759335609439153,0.036696015240110666,0.034445674670839026,0.031935369144892756,0.03052688118346272,0.029943458862863863,0.029242257838003254,0.029536980525699683,0.029880148369116184,0.027662084356448517,0.02566926855777405,0.02391395261631813,0.023860730059583224,0.022442397047765423,0.022379758610251457,0.020720153027602748
WSM,national,0.05982672624412561,0.06185819762570253,0.06289785794820345,0.06292455258457175,0.0634822464124121,0.06415129006065687,0.06254022295415082,0.06131295542227051,0.06029081929345796,0.06036674925294214,0.06183895902316043,0.05941041968788505,0.05541156046199195,0.05326010979799865,0.05250493352342969,0.05452636101243001,0.05576774283608665,0.05433278389193574,0.054806568375144755,0.05196718905990061,0.048466835849300866,0.04219511790748637,0.04106273637172217,0.0459788133784845,0.04937439774143236,0.05142871260492253
